row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,
4954,378.37307513902323,12.51339,,,,,,,,,,,268707.94,354646.12,291865.62,1368401.8,1316533.1,25667.465,36660.137,0,0,0,0,
4956,379.24567936908016,12.513946,,,,,,,,,,,1165390.1,919361.5,789307.75,1058216.5,688693.6,323747.78,365850.53,432564.78,207538.0,593337.94,0,
4957,249.18490963464848,12.520888,,,,,,,,,,,236958.75,192799.47,221624.5,794148.6,1114291.1,44904.97,55120.055,34115.008,36269.16,39923.953,0,
4958,357.2633861076474,12.521487,,,,,,,,,,,181384.36,180333.89,164943.64,344564.84,241303.44,186043.98,131163.08,129937.89,176396.61,113148.67,0,
4961,279.23187465829886,12.5236025,,,,,,,,,,,489318.38,582575.3,533694.1,299798.28,239071.95,73813.79,361933.25,308035.75,253819.86,235897.66,0,
4964,322.2373777774538,12.529418,,,,,,,,,,,142982.44,146450.08,144619.33,61891.023,61972.586,19606.82,19058.324,0,0,0,0,
4965,235.20559621105187,12.529733,,,,,,,,,,,120213.72,162546.56,162807.11,352764.2,331437.25,114890.29,97957.93,60054.766,29913.273,32094.941,2320.8672,
4966,242.24764526944392,12.5288315,,,,,,,,,,,30108.781,38366.465,36242.895,88833.5,70972.15,5789.806,8790.108,0,0,0,0,
4971,263.2004814042481,12.531323,,,,,,,,,,,144441.38,163963.33,139073.83,174873.0,229664.39,114626.195,111974.06,67142.57,95090.73,101551.83,0,
4972,367.2462427182674,12.532741,,,,,,,,,,,235489.47,257983.78,245966.64,411307.28,314025.4,306188.38,194065.8,221717.42,187869.53,267692.03,0,
4977,704.5297080820586,12.548992,,,,,,,,,,,1.1419047E7,1988.4849,165138.53,0,12602.512,0,3533077.2,2049635.2,184552.8,611701.6,0,
4978,217.1950278675074,12.536655,,,,,,,,,,,80395.9,72378.07,96315.984,248378.27,279712.8,17633.238,29117.152,15511.176,15883.753,18276.645,0,
4979,298.3468473666776,12.534583,,,,,,,,,,,1.3011895E7,1.243715E7,1.1963387E7,1.218653E7,1.2211782E7,1.1107657E7,1.0367741E7,1.0961088E7,4834499.0,1.0452373E7,0,
4980,463.303396939989,12.53638,,,,,,,,,,,203433.52,163669.66,197238.6,232115.0,211412.03,180096.25,201029.58,186080.7,155572.2,178945.9,2817.2559,
4981,228.23217568822764,12.536541,,,,,,,,,,,227775.95,223461.02,192407.12,121706.92,106545.55,138043.7,125684.586,91037.34,86231.414,95066.27,27454.248,
4986,305.2110251286779,12.527158,,,,,,,,,,,297411.3,306673.1,271226.72,365584.34,328265.56,74194.16,69860.15,32908.21,17617.537,33521.87,0,
4988,415.30645837705134,12.541582,,,,,,,,,,,614234.6,641750.2,207191.39,1026981.1,976382.56,212449.72,206592.25,0,0,0,0,
4994,609.3394912335393,12.549008,,,,,,,,,,,23896.645,26756.828,27610.67,6275.6147,11035.358,29454.121,30542.043,29539.07,42947.434,71147.23,175490.94,
4995,726.5119921964555,12.553146,,,,,,,,,,,774941.6,0,11294.988,0,0,0,329619.84,182898.6,6409.4453,319174.66,0,
5002,283.2265918382851,12.5595,,,,,,,,,,,89126.33,91839.78,105127.766,2503043.8,2632425.5,30000.537,24335.688,12873.6,7812.2,6559.462,0,
5005,337.2358692804507,12.547453,,,,,,,,,,,551155.75,407325.22,555002.5,6436315.0,6074197.0,182837.86,182812.02,19835.434,17992.45,18512.902,0,
5006,604.3841902974227,12.557199,,,,,,,,,,,57532.51,59102.527,52477.754,22408.523,29332.766,40784.344,56271.742,48227.523,81474.05,52228.883,261413.1,
5007,233.18996523590044,12.5595,,,,,,,,,,,115786.32,95224.86,40427.586,353591.4,362382.34,38111.902,75398.76,28782.16,31068.797,33631.21,0,
5009,223.2055630377102,12.5595,,,,,,,,,,,57084.48,58132.36,64968.82,228990.94,225644.81,46227.29,41534.098,54362.562,31347.012,37097.17,0,
5012,251.20051573850054,12.560831,,,,,,,,,,,432538.03,410198.75,444185.66,2077985.4,1828145.0,241613.92,237445.78,77084.83,59337.973,206701.58,0,
5013,279.19548441825197,12.56215,,,,,,,,,,,176724.39,210531.3,167345.56,267159.53,377799.78,133407.69,130977.71,126157.26,117807.66,135507.2,0,
5015,311.22151646098604,12.562149,,,,,,,,,,,152753.58,154400.25,160188.0,272104.47,590313.3,121502.89,80786.336,142058.3,75842.0,105384.6,0,
5016,343.2478948005961,12.56215,,,,,,,,,,,82133.56,132129.39,72817.234,111131.85,183215.4,162097.17,63994.113,151640.98,134091.38,52246.477,0,
5017,360.2742834818402,12.56215,,,,,,,,,,,163818.11,183299.08,161206.64,155052.23,207170.97,167731.12,123232.29,154253.58,106984.805,101634.05,0,
5018,365.2300035020259,12.562322,,,,,,,,,,,542076.9,759794.1,769511.9,685355.2,499879.72,582770.0,550054.25,443455.53,493639.44,479974.25,0,
5029,270.31541863839357,12.568566,,,,,,,,,,,38817.145,74471.65,328150.4,33797.312,104360.67,23973.227,51526.58,36482.01,28236.188,52607.47,0,
5030,347.08269045264063,12.568923,,,,,,,,,,,63194.652,68104.055,66647.55,54402.5,51931.484,64683.33,67867.375,56521.477,66102.12,63758.41,170538.08,
5032,449.28787499472674,12.574067,,,,,,,,,,,349155.34,381470.34,55266.227,66999.125,54071.664,293968.72,303764.78,43425.21,235182.98,53603.82,0,
5043,274.15890923959984,12.586387,,,,,,,,,,,71094.516,57385.875,64766.246,78912.22,67153.36,53801.117,66395.57,78657.6,56541.883,65323.0,73897.766,
5044,374.2900471623847,12.589168,,,,,,,,,,,174686.16,222601.11,161054.77,195893.52,248874.44,133883.7,107144.85,112425.76,98371.445,111264.7,0,
5045,379.24559243040363,12.590693,,,,,,,,,,,377264.1,284962.2,300498.84,387251.97,356913.44,304294.53,789323.8,261837.2,253641.03,271099.66,0,
5046,309.2423398003851,12.598948,,,,,,,,,,,133075.8,189750.84,662495.5,262274.44,331713.6,102250.73,84423.92,38652.63,56917.227,66874.01,0,
5047,600.4676998438307,12.587913,,,,,,,,,,,98422.75,105979.91,103169.84,106261.62,115086.06,92402.55,109963.79,108142.49,101942.23,100833.11,176004.66,
5048,357.2633587567758,12.589168,,,,,,,,,,,75453.07,70628.72,61687.117,93346.99,110004.02,58253.1,51688.95,44105.918,48469.58,43792.184,0,
5049,279.2318064235359,12.585295,,,,,,,,,,,117107.0,84757.03,84044.7,255128.16,242438.4,370247.6,40530.08,41081.688,35005.1,32164.281,0,
5058,307.22671565580674,12.585394,,,,,,,,,,,1173670.9,1152743.8,1102690.5,2660678.0,2718487.8,103191.586,87876.25,51625.613,0,0,0,
5061,407.2415117746321,12.597327,,,,,,,,,,,15319.607,21680.656,18568.688,506032.56,341117.84,30549.393,23034.09,12780.74,9782.713,9087.157,0,
5065,275.2005774934338,12.607723,,,,,,,,,,,156875.81,163436.6,486345.8,740995.4,829341.1,61478.984,70191.53,31460.559,52150.766,42005.04,0,
5066,205.1950395818132,12.575136,,,,,,,,,,,29806.008,27749.629,22916.182,230398.8,229826.55,13704.57,21371.408,17404.52,18113.479,14555.179,0,
5068,368.2217968105183,12.60519,,,,,,,,,,,14630.802,15001.373,17448.06,86076.11,81019.52,11518.755,10244.465,8154.7407,13428.876,13737.629,0,
5074,391.2856742674741,12.608929,,,,,,,,,,,144814.9,121534.99,116782.35,325171.62,342092.25,25359.613,36624.98,21509.414,22852.098,23491.584,0,
5076,361.2358128692199,12.59602,,,,,,,,,,,313319.9,339076.5,260290.44,178892.14,334764.5,44365.82,45534.254,30014.04,38776.145,0,0,
5077,353.2315988160354,12.591756,,,,,,,,,,,27567.293,17486.35,17968.719,202462.19,216143.98,13468.311,9485.387,7833.714,2619.2354,2818.1963,0,
5079,313.27360258286205,12.605581,,,,,,,,,,,157484.12,401883.12,396994.03,0,19386.322,32038.117,55946.54,13554.873,30913.883,25978.246,19847.115,
5080,395.2411786055624,12.608491,,,,,,,,,,,254164.48,250363.12,302374.66,402632.22,658222.25,214994.61,179361.4,204790.98,198601.56,266237.16,0,
5083,349.2353779206309,12.619787,,,,,,,,,,,178331.0,160221.98,164746.23,241624.48,275422.38,130428.44,108105.805,96218.71,90024.22,587970.25,0,
5085,390.2849886283282,12.610565,,,,,,,,,,,167900.75,159340.67,166350.56,138406.22,139824.83,127522.42,119783.01,102691.74,114335.98,125135.37,0,
5089,556.4417241428705,12.620133,,,,,,,,,,,170805.62,169514.0,169482.64,217019.62,187374.0,166331.03,166188.69,209494.95,173982.88,177557.17,230857.27,
5091,277.21622247055757,12.632742,,,,,,,,,,,662225.3,371075.8,418586.25,327065.72,349180.06,590282.8,517328.75,475729.47,96021.11,219056.62,0,
5094,323.2580015736351,12.631834,,,,,,,,,,,90609.13,335275.6,322876.28,355314.56,433178.94,58334.77,303053.12,192030.23,299660.6,182140.03,0,
5096,327.25284243986476,12.63193,,,,,,,,,,,79557.59,68828.86,71779.445,149848.52,131543.5,59121.863,78593.76,47000.832,74560.42,65337.11,0,
5097,658.509018772762,12.639905,,,,,,,,,,,18361.086,24720.076,24689.621,37298.61,30591.588,32777.773,28604.96,25894.426,23056.426,28248.541,109463.21,
5099,444.27791552025315,12.635385,,,,,,,,,,,87272.266,81672.7,84378.48,179153.11,189008.98,28227.213,30599.402,0,2098.5352,5305.1377,0,
5100,498.2860254175376,12.6345,,,,,,,,,,,43947.62,48201.777,46981.004,105326.1,88185.69,20916.633,20338.787,0,0,0,0,
5103,270.31545974546583,12.645077,,,,,,,,,,,29640.85,42987.484,21286.828,99518.28,36349.94,51938.695,107431.43,51300.57,66667.72,41095.613,12299.625,
5108,311.25782272786427,12.648793,,,,,,,,,,,65823.8,60564.547,37698.8,212296.42,217210.33,0,17704.264,16856.117,10986.948,8197.2705,0,
5113,458.2534060092645,12.65672,,,,,,,,,,,105007.305,101048.016,99332.695,111161.9,111730.98,73261.24,69442.36,60733.66,65985.91,57859.883,0,
5114,512.4157038654839,12.65657,,,,,,,,,,,267637.16,238786.28,272216.8,272376.1,256051.94,278147.84,279178.75,246753.9,263457.34,276269.16,389420.94,
5115,416.28997330755607,12.655894,,,,,,,,,,,199351.53,190469.11,198271.11,307334.7,320720.03,22367.332,36724.63,0,0,0,0,
5116,193.12230726978925,12.658831,,,,,,,,,,,149971.08,154595.48,158580.25,424666.1,433583.38,47680.64,49922.195,19349.61,14866.236,17990.91,0,
5120,363.2511975856003,12.661575,,,,,,,,,,,457508.84,477610.28,528828.44,546044.25,569104.4,412237.78,367386.72,117183.81,364542.44,357476.62,0,
5123,237.18487344771705,12.662926,,,,,,,,,,,270887.38,252861.72,251812.0,230227.47,205675.66,199311.53,192725.52,202485.12,199843.72,193742.06,0,
5126,611.3342386573754,12.671058,,,,,,,,,,,2614.5132,4863.1387,12092.071,134803.95,134346.6,0,0,0,0,0,0,
5135,557.3266530846099,12.672433,,,,,,,,,,,21895.484,18317.82,22460.645,224809.97,230468.6,0,0,0,0,0,0,
5139,570.4571791368177,12.695781,,,,,,,,,,,45860.945,30937.125,57412.176,176440.67,61582.703,64188.906,0,66368.84,60168.523,60593.56,253017.75,
5141,163.03888155110846,12.675191,,,,,,,,,,,22969.38,20951.5,20389.293,78361.336,82968.055,12777.488,14259.02,6778.796,12863.897,11623.652,0,
5142,614.4834343611209,12.68291,,,,,,,,,,,92310.87,91264.31,92787.5,113548.08,95615.84,92845.36,79440.375,111179.32,81006.016,45027.188,170050.83,
5143,473.3449650605546,12.682096,,,,,,,,,,,105806.07,92604.695,94195.22,69952.75,86333.11,76788.2,94378.42,93541.72,85107.28,72341.36,99258.25,
5144,313.2736214450665,12.685543,,,,,,,,,,,381897.72,160484.66,125041.93,28481.89,31923.2,66485.28,199447.05,38366.33,18992.998,10479.348,0,
5145,468.38955281409926,12.683868,,,,,,,,,,,245218.8,242263.92,282830.25,263697.66,290840.88,294477.3,265052.3,238111.88,257536.36,267717.38,402333.72,
5146,291.23175888764115,12.660383,,,,,,,,,,,65203.695,132637.81,74981.68,257828.16,288346.8,72128.875,65592.13,58140.605,278118.5,309539.4,0,
5147,345.20420836019935,12.680595,,,,,,,,,,,335342.25,347426.38,288015.88,357434.38,670077.9,89427.5,101622.62,34773.277,35125.06,31908.549,0,
5148,283.2266481588906,12.679952,,,,,,,,,,,438728.44,425854.06,488181.56,531691.9,492167.97,32134.572,31856.752,6146.182,1715.0793,7074.9185,0,
5149,323.22169011997283,12.688063,,,,,,,,,,,671738.56,655809.94,683563.8,1933100.8,2351895.8,245116.02,246832.02,104862.164,97954.63,105486.24,0,
5151,323.2579389014963,12.666875,,,,,,,,,,,44975.33,74547.92,80192.195,120939.47,48744.008,242239.86,63680.168,50489.906,32011.383,39138.625,0,
5153,251.2005210183147,12.693047,,,,,,,,,,,339529.94,333722.3,301813.62,607158.75,557152.9,144327.73,85463.51,26123.191,34414.145,32656.004,0,
5154,223.2056066078223,12.688062,,,,,,,,,,,90031.54,79914.64,72599.42,163194.11,178150.48,22294.357,25192.557,20228.762,19766.176,17347.342,0,
5155,291.19540894384903,12.690023,,,,,,,,,,,329495.16,329754.0,418562.84,1235031.0,1223860.2,139059.19,134579.9,34855.445,31648.629,34007.684,0,
5162,254.24777135381268,12.696236,,,,,,,,,,,110896.016,117826.43,90536.445,63341.477,58098.83,24377.78,29462.574,0,0,0,0,
5163,311.22149604791355,12.699609,,,,,,,,,,,93587.81,89136.21,82348.266,109541.22,129961.47,76206.1,68767.29,56338.86,71388.97,66456.4,0,
5164,379.2456814649577,12.699508,,,,,,,,,,,359449.16,358892.4,306224.38,248436.31,349951.44,162536.67,254812.75,222562.56,260935.2,230483.83,0,
5166,355.2475943095186,12.703774,,,,,,,,,,,200669.6,226628.75,183548.36,876469.25,920465.1,131344.47,34203.668,0,15613.431,17224.758,0,
5167,374.2900838766336,12.701907,,,,,,,,,,,172179.44,158514.38,153807.83,186708.58,91732.81,119670.62,122156.016,74772.56,123701.17,117987.36,0,
5168,377.2307658097285,12.700516,,,,,,,,,,,192868.66,185819.72,170451.89,463266.3,251475.81,34077.938,32609.842,20904.322,23726.617,24183.879,0,
5169,293.21099761873904,12.701907,,,,,,,,,,,252207.95,242264.12,228224.4,178770.73,182643.33,151729.42,152560.22,139752.92,141692.05,126689.45,0,
5170,600.4677292147488,12.702997,,,,,,,,,,,115448.58,96692.68,90569.97,62434.91,62522.21,57575.215,59212.23,65987.76,61516.805,61911.04,77728.445,
5171,320.22172938295637,12.715698,,,,,,,,,,,32855.477,34430.527,34220.723,106221.54,100491.06,2881.8806,4330.9404,0,0,0,0,
5172,357.2635132554775,12.7057295,,,,,,,,,,,138372.36,125368.85,114387.65,145711.95,150842.25,99877.67,94928.51,92553.5,95284.53,98462.66,0,
5173,263.20051731318574,12.702665,,,,,,,,,,,195508.02,127772.25,128043.414,353604.7,421596.22,42150.36,27175.08,21435.555,29553.865,0,0,
5177,395.27799431068695,12.684927,,,,,,,,,,,49454.484,65009.594,75216.93,543114.9,577269.6,50062.934,57821.883,53510.664,44307.87,39610.06,0,
5178,424.3632062374696,12.71225,,,,,,,,,,,169174.56,177461.47,184199.08,202257.66,181096.05,182441.75,173233.73,179522.66,157851.5,192754.8,278254.25,
5179,305.21073079504856,12.711912,,,,,,,,,,,229369.66,221060.6,210725.0,295021.56,317450.66,53137.496,87143.18,39587.52,37439.133,52893.34,0,
5180,429.31883265080666,12.715683,,,,,,,,,,,173322.64,189436.42,184190.98,132784.12,156021.92,172625.48,162015.39,153110.0,170794.64,160976.9,171275.52,
5184,704.5300081754506,12.713705,,,,,,,,,,,1579635.5,0,964871.1,221665.19,14157.294,0,554349.5,1726707.6,244803.56,466343.7,0,
5185,570.4571530567365,12.715066,,,,,,,,,,,124844.92,157034.33,126863.12,79370.3,159772.95,160640.27,123898.37,135781.6,151930.14,120484.164,0,
5187,425.2145699158562,12.722101,,,,,,,,,,,346305.12,426279.06,400426.47,74570.266,61820.766,394331.8,390687.12,421713.03,447514.84,379533.0,79287.71,
5188,403.23266717325447,12.723462,,,,,,,,,,,159705.89,162157.81,151376.64,25809.639,24751.39,145622.25,154570.8,156102.5,141050.17,148912.05,13777.151,
5190,395.24057116159815,12.724924,,,,,,,,,,,139885.8,158438.4,149200.81,178830.53,88641.28,112410.58,112854.164,122027.94,108908.555,106282.06,0,
5192,390.28505551153194,12.729723,,,,,,,,,,,107029.0,97396.87,104209.19,36613.58,36763.695,84612.305,76451.42,79420.43,61610.773,75029.95,0,
5194,556.4416460560456,12.731931,,,,,,,,,,,182520.5,180739.06,169502.69,139191.28,127598.984,113065.09,97791.43,104482.4,131953.67,90620.2,88823.914,
5195,385.29290936239255,12.734769,,,,,,,,,,,84036.69,117613.44,98063.19,49196.523,83010.02,76341.414,93400.59,116147.484,125944.734,119738.58,98903.25,
5196,270.3154686415841,12.731518,,,,,,,,,,,44483.773,66109.34,59837.934,15185.373,38564.652,39975.4,42702.113,17893.533,20757.635,126375.91,14489.399,
5199,502.280067606924,12.735142,,,,,,,,,,,59866.855,59969.543,50094.84,118559.84,121210.29,32525.492,40323.77,32428.932,32230.256,28330.816,0,
5205,526.4311100059421,12.739856,,,,,,,,,,,209239.02,154990.61,171365.4,171986.69,187560.22,215036.98,147300.58,200803.84,148399.53,159815.92,264328.44,
5210,341.2675120001688,12.758563,,,,,,,,,,,55579.375,65372.785,75904.234,18362.047,69341.28,70568.97,60124.86,57555.086,61061.523,49686.41,86431.11,
5212,339.25297673537364,12.749062,,,,,,,,,,,83258.664,74423.55,76790.164,151967.06,136898.0,62221.645,92571.57,79651.37,57497.73,89320.695,0,
5220,393.26124579980797,12.761263,,,,,,,,,,,327500.84,350169.12,359219.12,910965.44,346827.38,291355.97,261523.47,231536.55,279396.56,253714.75,0,
5223,307.22668865979887,12.758461,,,,,,,,,,,742602.3,580023.5,738890.5,799966.6,819424.1,131472.23,130250.45,149257.2,77917.47,86468.4,0,
5227,371.27909215499733,12.764817,,,,,,,,,,,190384.39,196808.55,180037.83,196325.02,223861.77,188851.05,141144.94,144683.19,145796.5,143769.19,0,
5229,512.415598303182,12.767368,,,,,,,,,,,280942.44,265588.2,285027.88,205984.64,240458.89,219041.31,178953.03,219891.45,209127.1,164574.66,240214.64,
5232,289.21611896155457,12.760832,,,,,,,,,,,393823.5,457734.16,502611.94,144898.31,1088739.6,69728.97,68184.53,58400.902,62216.67,63581.152,0,
5236,388.3057211316592,12.7701235,,,,,,,,,,,561583.5,561583.4,583810.2,517420.66,499381.84,553977.06,432878.3,443992.3,416407.75,413413.53,0,
5239,219.21070088921573,12.777682,,,,,,,,,,,234144.78,275625.38,231065.83,694438.0,713446.1,112533.36,62596.777,32520.617,38005.812,76511.33,0,
5240,275.200585906371,12.77885,,,,,,,,,,,335364.9,402018.16,295706.34,417592.44,285849.78,49567.926,47424.543,51980.746,35737.695,41275.61,0,
5241,237.2212322882488,12.777682,,,,,,,,,,,373037.28,449569.22,409277.12,1146713.5,1122995.0,213971.69,204239.31,44505.785,95701.75,145874.39,0,
5242,269.2474275796136,12.779386,,,,,,,,,,,487544.84,451547.72,467709.38,1574780.4,1508362.4,214390.34,183883.44,84294.45,80452.35,101563.13,0,
5243,482.40499708207994,12.781219,,,,,,,,,,,177500.88,184336.23,154795.98,178770.39,210381.5,155887.86,148790.84,168500.6,158071.16,149474.9,314987.5,
5244,270.3154446577307,12.772528,,,,,,,,,,,44483.773,24658.434,47926.86,44705.402,66090.48,23955.746,45507.094,21465.16,167416.97,44393.836,6211.874,
5246,391.28654974169507,12.78835,,,,,,,,,,,168238.75,168899.23,151956.89,1095134.9,1070318.0,33759.043,29427.906,0,0,0,0,
5252,291.2317203331931,12.79768,,,,,,,,,,,125665.57,120601.336,117487.74,948085.56,1105731.5,57142.383,75487.695,41793.42,50748.547,46076.02,0,
5261,451.36264843918957,12.797097,,,,,,,,,,,85604.89,86321.86,82704.29,59064.844,69400.17,60310.395,45210.383,57353.098,53839.93,50015.53,34071.383,
5262,473.3448945964314,12.797351,,,,,,,,,,,110759.66,105793.305,103678.09,111355.195,85742.484,94715.78,69619.76,79825.73,82134.56,84545.01,73193.05,
5263,468.38946159289134,12.797097,,,,,,,,,,,337562.5,340347.56,343217.9,276482.53,271906.0,289089.47,237879.72,342730.84,254415.83,256282.36,168092.5,
5264,443.334552508738,12.796066,,,,,,,,,,,112390.63,102439.69,107806.03,113845.6,101574.96,128438.61,93060.484,127215.97,40403.61,89236.74,209153.88,
5265,293.24733533769825,12.790335,,,,,,,,,,,129213.445,121398.414,126682.2,154626.77,978617.0,67911.33,68928.67,43618.758,42128.566,160183.55,0,
5266,363.2511224843145,12.791273,,,,,,,,,,,73932.04,87877.31,77742.125,332821.2,569686.94,0,52496.855,61445.695,0,57866.11,0,
5269,413.2688515107352,12.791063,,,,,,,,,,,107930.0,72808.32,39897.22,315840.47,357488.97,28230.826,23491.678,9430.992,19784.09,11085.141,0,
5273,438.37891168965035,12.811734,,,,,,,,,,,150859.95,137508.62,131113.86,136070.81,129785.836,113577.83,123289.97,129210.766,145264.06,132805.14,246782.33,
5274,273.20587855032585,12.813891,,,,,,,,,,,145133.69,151617.75,138905.02,123911.73,162895.77,105275.875,124829.234,91273.82,90500.29,121037.78,0,
5275,227.2004357180606,12.813891,,,,,,,,,,,65883.04,62289.61,56412.855,64565.324,79434.6,41940.957,48136.21,40478.4,37056.11,49484.02,0,
5278,177.1636868640185,12.814989,,,,,,,,,,,175383.73,200999.92,166123.39,176591.7,254662.98,145233.88,143199.28,115828.48,110812.4,138385.62,0,
5279,195.1742786443628,12.814989,,,,,,,,,,,147580.42,152966.39,142069.05,163877.36,183371.77,109060.234,115417.734,93597.5,87257.83,118841.945,0,
5280,223.16917561295423,12.814989,,,,,,,,,,,109209.39,105593.7,104029.02,101978.31,170082.1,76000.53,63268.895,69762.92,80709.39,88347.336,0,
5286,424.36308998927893,12.823163,,,,,,,,,,,456394.66,423909.03,411952.2,400427.94,400427.5,314513.7,286168.72,368496.84,325115.25,299533.56,155846.69,
5287,429.3186837830755,12.824258,,,,,,,,,,,292987.44,306639.0,250131.84,237304.53,289150.38,220562.77,244028.69,224750.8,201625.17,217689.03,151245.66,
5290,347.0826763648009,12.826599,,,,,,,,,,,33930.54,35342.72,36023.45,44809.91,33221.938,63214.117,60292.08,46782.48,58060.715,49055.082,163248.98,
5291,407.33662784941004,12.826599,,,,,,,,,,,151540.83,157786.64,148056.11,124489.15,128258.12,106721.62,101069.555,109804.766,97508.48,99329.766,35640.195,
5295,377.3261025791662,12.828695,,,,,,,,,,,81911.125,82622.25,85624.45,95696.27,101555.13,101635.47,73529.89,102703.41,43383.445,49753.754,214245.89,
5296,277.21616246714456,12.831759,,,,,,,,,,,185610.28,154099.08,175287.83,386540.06,1320377.8,77055.234,80794.38,58011.88,92556.34,108882.734,0,
5298,394.35281930838687,12.832694,,,,,,,,,,,87544.97,86893.16,84408.03,114565.04,90127.73,91229.43,33015.3,82161.55,43785.637,38878.465,219904.58,
5305,374.2899632394934,12.834025,,,,,,,,,,,187504.98,180235.23,182250.42,185327.42,318172.66,197842.56,142970.16,205427.92,136334.61,125732.39,0,
5306,293.2109350419792,12.835817,,,,,,,,,,,127962.734,142166.48,131888.38,168250.9,179364.22,127688.7,128875.09,90783.16,94474.516,86246.164,0,
5308,379.24555446168216,12.835817,,,,,,,,,,,350962.25,350120.9,354345.75,559156.06,498509.16,532867.5,384484.06,358961.88,304357.3,343442.44,0,
5309,357.26333234421287,12.836888,,,,,,,,,,,93306.875,104216.05,88619.77,98485.984,95186.35,74038.914,70077.336,73366.68,66673.766,67374.875,0,
5311,311.22146135641276,12.837186,,,,,,,,,,,127703.46,126473.11,123140.33,142661.14,137111.38,104326.04,94228.6,107595.23,83697.84,87352.586,0,
5312,325.2372020982665,12.837041,,,,,,,,,,,266566.03,123953.35,119284.93,154554.56,143976.83,87015.49,98270.49,78521.89,109299.7,85144.49,0,
5313,237.221186851469,12.826671,,,,,,,,,,,198073.86,91435.516,165522.44,346143.12,600468.75,93261.34,61878.926,144548.92,43323.242,72813.2,0,
5315,313.27352548093677,12.843039,,,,,,,,,,,79468.086,65375.645,66442.234,24240.576,29001.838,300735.9,80934.14,27585.926,10321.546,9421.825,0,
5316,381.2619267186488,12.8384075,,,,,,,,,,,312122.06,283646.2,339676.28,574670.75,594186.8,304892.38,284961.72,275014.3,258370.2,269592.97,0,
5319,333.2996953399964,12.839087,,,,,,,,,,,39215.418,30696.861,32161.592,39581.246,40042.367,43599.45,39188.027,16632.861,59300.34,35257.3,219061.64,
5320,685.4126684057139,12.84299,,,,,,,,,,,38049.75,43995.98,48086.36,0,0,201198.44,208321.42,0,0,0,0,
5322,399.30912338507983,12.8424225,,,,,,,,,,,227550.62,224403.58,200943.64,205644.86,183267.66,219602.52,189789.14,187769.98,180870.0,203942.92,268211.1,
5323,483.36777395730877,12.8421545,,,,,,,,,,,72308.51,69665.734,71800.1,0,0,220177.12,233702.95,9582.013,0,0,0,
5328,265.2161480646675,12.8447695,,,,,,,,,,,330025.44,336563.53,316337.44,788785.1,834900.8,234114.48,202389.17,195817.94,214822.25,196346.05,0,
5329,680.4573332426244,12.845331,,,,,,,,,,,90690.914,93269.17,96902.82,0,0,337050.1,322938.03,0,0,0,0,
5330,355.282954957493,12.845104,,,,,,,,,,,327920.16,76410.05,301486.97,35410.945,275675.28,268395.25,240844.03,277933.4,273051.03,253930.78,462079.25,
5332,385.29247419387593,12.848855,,,,,,,,,,,658923.0,598163.94,612196.44,541482.25,652769.0,561037.44,487104.62,498694.38,417049.16,448511.94,114217.336,
5333,363.31032052802624,12.850315,,,,,,,,,,,664906.7,649331.4,636193.9,511556.53,561885.06,467138.25,444530.66,442460.6,460694.28,430168.78,93558.02,
5334,380.3369243144398,12.850315,,,,,,,,,,,477294.06,467233.5,450666.03,362645.0,364952.16,331284.38,314081.88,315229.22,307335.72,299392.94,78939.41,
5338,351.25190815517215,12.8543415,,,,,,,,,,,75854.68,56141.156,157717.02,706801.8,762868.25,23558.367,30633.127,18059.008,17204.648,21025.584,0,
5342,209.1899187209885,12.858473,,,,,,,,,,,42916.69,55367.92,50643.594,18383.768,38316.62,80630.78,41360.645,59034.332,54335.594,95092.85,0,
5343,371.279193834025,12.859777,,,,,,,,,,,77832.195,51517.867,73093.68,71797.55,86612.64,50788.555,51130.633,49427.2,56785.984,40385.977,0,
5344,393.2611842622127,12.858473,,,,,,,,,,,217950.14,168698.45,210080.34,228463.0,897505.06,172574.64,163261.1,190348.34,181717.8,147591.3,0,
5347,388.30561068971997,12.859476,,,,,,,,,,,193968.97,167491.17,165221.0,171009.8,182102.78,161638.22,130980.23,136917.12,108056.414,104817.95,0,
5351,341.2667485499685,12.864814,,,,,,,,,,,1107769.1,1144842.9,1179222.2,1133205.1,1287347.0,1049205.6,973315.0,965906.2,900120.4,947086.1,139724.31,
